video_name,frame,actor_track_id,xml_track_id,position,team_side,action,xtl,ytl,xbr,ybr,w,h,source
BootPass_36,0,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,245.77,479.71,401.93,679.4,156.16,199.69,xml_geometry_csv_action
BootPass_36,0,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,1110.89,468.09,1272.07,668.94,161.17999999999984,200.85000000000008,xml_geometry_csv_action
BootPass_36,0,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,1341.04,453.15,1501.86,679.81,160.81999999999994,226.65999999999997,xml_geometry_csv_action
BootPass_36,0,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,1571.52,84.93,1674.81,330.68,103.28999999999996,245.75,xml_geometry_csv_action
BootPass_36,0,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,1662.94,173.41,1763.7,395.12,100.75999999999999,221.71,xml_geometry_csv_action
BootPass_36,0,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,1301.83,439.69,1388.74,611.79,86.91000000000008,172.09999999999997,xml_geometry_csv_action
BootPass_36,0,14,14,Position_Unknown,Team_Unknown,Action_PreSnap,562.51,74.37,675.5,275.63,112.99000000000001,201.26,xml_geometry_csv_action
BootPass_36,0,15,15,Position_Unknown,Team_Unknown,Action_PreSnap,919.18,437.89,1036.44,544.61,117.2600000000001,106.72000000000003,xml_geometry_csv_action
BootPass_36,0,16,16,Position_Unknown,Team_Unknown,Action_PreSnap,892.78,489.75,1027.7,657.33,134.92000000000007,167.58000000000004,xml_geometry_csv_action
BootPass_36,0,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,673.21,461.46,840.03,666.83,166.81999999999994,205.37000000000006,xml_geometry_csv_action
BootPass_36,0,3,3,Position_Unknown,Team_Unknown,Action_PreSnap,450.65,438.27,611.66,680.15,161.01,241.88,xml_geometry_csv_action
BootPass_36,0,4,4,Position_Unknown,Team_Unknown,Action_PreSnap,1551.42,482.93,1712.39,684.8,160.97000000000003,201.86999999999995,xml_geometry_csv_action
BootPass_36,0,5,5,Position_Unknown,Team_Unknown,Action_PreSnap,873.46,622.02,1018.68,933.23,145.2199999999999,311.21000000000004,xml_geometry_csv_action
BootPass_36,0,6,6,Position_Unknown,Team_Unknown,Action_PreSnap,1664.92,369.29,1777.71,594.74,112.78999999999996,225.45,xml_geometry_csv_action
BootPass_36,0,7,7,Position_Unknown,Team_Unknown,Action_PreSnap,154.5,388.49,271.35,606.31,116.85000000000002,217.81999999999994,xml_geometry_csv_action
BootPass_36,0,8,8,Position_Unknown,Team_Unknown,Action_PreSnap,569.39,442.0,691.22,613.63,121.83000000000004,171.63,xml_geometry_csv_action
BootPass_36,0,9,9,Position_Unknown,Team_Unknown,Action_PreSnap,575.78,248.92,693.26,474.04,117.48000000000002,225.12000000000003,xml_geometry_csv_action
BootPass_36,1,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,246.14,479.91,402.31,679.08,156.17000000000002,199.17000000000002,xml_geometry_csv_action
BootPass_36,1,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,1111.34,468.39,1271.86,668.54,160.51999999999998,200.14999999999998,xml_geometry_csv_action
BootPass_36,1,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,1341.71,451.99,1501.05,679.62,159.33999999999992,227.63,xml_geometry_csv_action
BootPass_36,1,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,1573.29,84.5,1675.69,330.64,102.40000000000009,246.14,xml_geometry_csv_action
BootPass_36,1,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,1662.96,173.84,1761.96,394.79,99.0,220.95000000000002,xml_geometry_csv_action
BootPass_36,1,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,1302.98,439.82,1388.8,611.15,85.81999999999994,171.32999999999998,xml_geometry_csv_action
BootPass_36,1,14,14,Position_Unknown,Team_Unknown,Action_PreSnap,561.09,75.1,674.13,277.53,113.03999999999996,202.42999999999998,xml_geometry_csv_action
BootPass_36,1,15,15,Position_Unknown,Team_Unknown,Action_PreSnap,919.99,437.95,1036.12,542.27,116.12999999999988,104.32,xml_geometry_csv_action
BootPass_36,1,16,16,Position_Unknown,Team_Unknown,Action_PreSnap,893.26,489.76,1029.47,657.18,136.21000000000004,167.41999999999996,xml_geometry_csv_action
BootPass_36,1,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,673.75,461.67,840.43,666.77,166.67999999999995,205.09999999999997,xml_geometry_csv_action
BootPass_36,1,3,3,Position_Unknown,Team_Unknown,Action_PreSnap,450.76,438.68,612.2,680.12,161.44000000000005,241.44,xml_geometry_csv_action
BootPass_36,1,4,4,Position_Unknown,Team_Unknown,Action_PreSnap,1552.04,483.03,1712.41,684.55,160.37000000000012,201.51999999999998,xml_geometry_csv_action
BootPass_36,1,5,5,Position_Unknown,Team_Unknown,Action_PreSnap,873.65,621.95,1019.09,932.85,145.44000000000005,310.9,xml_geometry_csv_action
BootPass_36,1,6,6,Position_Unknown,Team_Unknown,Action_PreSnap,1664.85,369.48,1777.73,594.24,112.88000000000011,224.76,xml_geometry_csv_action
BootPass_36,1,7,7,Position_Unknown,Team_Unknown,Action_PreSnap,155.12,388.27,271.85,606.03,116.73000000000002,217.76,xml_geometry_csv_action
BootPass_36,1,8,8,Position_Unknown,Team_Unknown,Action_PreSnap,570.81,442.22,692.13,613.85,121.32000000000005,171.63,xml_geometry_csv_action
BootPass_36,1,9,9,Position_Unknown,Team_Unknown,Action_PreSnap,575.95,249.39,693.82,473.82,117.87,224.43,xml_geometry_csv_action
BootPass_36,2,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,246.13,480.72,402.0,679.2,155.87,198.48000000000002,xml_geometry_csv_action
