video_name,frame,actor_track_id,xml_track_id,position,team_side,action,xtl,ytl,xbr,ybr,w,h,source
BootPass_114,0,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,1480.16,500.64,1573.97,667.62,93.80999999999995,166.98000000000002,xml_geometry_csv_action
BootPass_114,0,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,1580.41,608.51,1664.84,771.07,84.42999999999984,162.56000000000006,xml_geometry_csv_action
BootPass_114,0,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,623.01,522.2,706.83,637.91,83.82000000000005,115.70999999999992,xml_geometry_csv_action
BootPass_114,0,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,536.72,552.16,633.78,729.16,97.05999999999995,177.0,xml_geometry_csv_action
BootPass_114,0,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,1092.79,523.43,1186.49,635.02,93.70000000000005,111.59000000000003,xml_geometry_csv_action
BootPass_114,0,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,807.39,547.74,904.95,666.91,97.56000000000006,119.16999999999996,xml_geometry_csv_action
BootPass_114,0,14,14,Position_Unknown,Team_Unknown,Action_PreSnap,484.84,517.69,573.2,630.79,88.36000000000007,113.09999999999991,xml_geometry_csv_action
BootPass_114,0,15,15,Position_Unknown,Team_Unknown,Action_PreSnap,723.43,520.77,805.12,633.56,81.69000000000005,112.78999999999996,xml_geometry_csv_action
BootPass_114,0,16,16,Position_Unknown,Team_Unknown,Action_PreSnap,1049.97,544.21,1140.09,671.63,90.11999999999989,127.41999999999996,xml_geometry_csv_action
BootPass_114,0,17,17,Position_Unknown,Team_Unknown,Action_PreSnap,523.24,543.81,607.59,672.48,84.35000000000002,128.67000000000007,xml_geometry_csv_action
BootPass_114,0,18,18,Position_Unknown,Team_Unknown,Action_PreSnap,833.31,519.25,914.31,636.41,81.0,117.15999999999997,xml_geometry_csv_action
BootPass_114,0,19,19,Position_Unknown,Team_Unknown,Action_PreSnap,967.22,528.9,1060.29,638.84,93.06999999999994,109.94000000000005,xml_geometry_csv_action
BootPass_114,0,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,1276.44,501.19,1391.2,657.14,114.75999999999999,155.95,xml_geometry_csv_action
BootPass_114,0,20,20,Position_Unknown,Team_Unknown,Action_PreSnap,388.16,517.66,465.34,621.51,77.17999999999995,103.85000000000002,xml_geometry_csv_action
BootPass_114,0,21,21,Position_Unknown,Team_Unknown,Action_PreSnap,972.84,485.17,1051.35,574.5,78.50999999999988,89.32999999999998,xml_geometry_csv_action
BootPass_114,0,3,3,Position_Unknown,Team_Unknown,Action_PreSnap,393.98,524.93,494.19,681.41,100.20999999999998,156.48000000000002,xml_geometry_csv_action
BootPass_114,0,4,4,Position_Unknown,Team_Unknown,Action_PreSnap,1217.85,515.78,1305.44,623.87,87.59000000000015,108.09000000000003,xml_geometry_csv_action
BootPass_114,0,5,5,Position_Unknown,Team_Unknown,Action_PreSnap,929.79,338.49,1005.84,499.54,76.05000000000007,161.05,xml_geometry_csv_action
BootPass_114,0,6,6,Position_Unknown,Team_Unknown,Action_PreSnap,966.74,584.63,1070.02,743.67,103.27999999999997,159.03999999999996,xml_geometry_csv_action
BootPass_114,0,7,7,Position_Unknown,Team_Unknown,Action_PreSnap,675.2,550.56,754.67,678.85,79.46999999999991,128.29000000000008,xml_geometry_csv_action
