1,0,1480.16,500.64,93.81,166.98,1,1,0.89414
1,1,1580.41,608.51,84.43,162.56,1,1,0.88531
1,2,1276.44,501.19,114.76,155.95,1,1,0.88406
1,3,393.98,524.93,100.21,156.48,1,1,0.88131
1,4,1217.85,515.78,87.59,108.09,1,1,0.88051
1,5,929.79,338.49,76.05,161.05,1,1,0.87904
1,6,966.74,584.63,103.28,159.04,1,1,0.87855
1,7,675.2,550.56,79.47,128.29,1,1,0.87603
1,8,146.33,573.09,78.7,194.32,1,1,0.87316
1,9,1343.55,487.73,83.07,131.45,1,1,0.87174
1,10,623.01,522.2,83.82,115.71,1,1,0.86675
1,11,536.72,552.16,97.06,177.0,1,1,0.86582
1,12,1092.79,523.43,93.7,111.59,1,1,0.86454
1,13,807.39,547.74,97.56,119.17,1,1,0.86183
1,14,484.84,517.69,88.36,113.1,1,1,0.85779
1,15,723.43,520.77,81.69,112.79,1,1,0.85478
1,16,1049.97,544.21,90.12,127.42,1,1,0.85066
1,17,523.24,543.81,84.35,128.67,1,1,0.83374
1,18,833.31,519.25,81.0,117.16,1,1,0.79956
1,19,967.22,528.9,93.07,109.94,1,1,0.79345
1,20,388.16,517.66,77.18,103.85,1,1,0.76707
1,21,972.84,485.17,78.51,89.33,1,1,0.72193
2,0,1480.69,502.39,93.78,167.17,1,1,0.89351
2,1,1581.01,610.59,84.5,162.68,1,1,0.8866
2,2,1277.97,502.95,114.07,156.19,1,1,0.88437
2,3,394.94,526.96,100.17,157.41,1,1,0.88172
2,4,1218.52,517.76,88.15,108.76,1,1,0.87826
2,5,930.44,340.31,76.53,161.45,1,1,0.87789
2,6,967.67,586.29,103.64,159.59,1,1,0.87884
2,7,675.13,552.05,80.08,128.8,1,1,0.87264
2,8,148.59,576.16,77.61,192.88,1,1,0.87202
2,9,1344.31,489.81,82.93,131.51,1,1,0.87048
2,10,625.64,524.13,82.84,115.79,1,1,0.86077
2,11,539.47,555.35,97.16,176.31,1,1,0.86323
2,12,1091.57,525.74,95.81,111.09,1,1,0.86243
2,13,810.24,549.06,94.88,119.23,1,1,0.86069
2,14,486.41,519.8,89.21,113.02,1,1,0.85861
2,15,725.5,523.19,80.46,113.39,1,1,0.85683
2,16,1050.89,547.41,90.23,126.85,1,1,0.85333
2,17,523.95,547.04,86.03,126.79,1,1,0.83863
2,18,834.12,521.51,80.41,116.11,1,1,0.81471
2,19,967.7,530.97,94.44,109.57,1,1,0.79333
2,20,388.91,519.99,80.18,104.01,1,1,0.77639
2,21,973.98,486.91,78.27,94.63,1,1,0.69558
3,0,1477.71,502.65,93.9,166.84,1,1,0.89259
3,1,1578.2,610.65,84.01,162.73,1,1,0.88682
3,2,1275.27,503.48,113.72,155.9,1,1,0.88473
3,3,392.39,528.68,100.13,156.38,1,1,0.87938
