1,0,1093.34,765.32,108.98,148.92,1,1,0.91537
1,1,1299.79,235.63,100.35,132.3,1,1,0.91309
1,2,1079.54,427.92,106.65,83.74,1,1,0.90685
1,3,1032.02,511.99,100.75,90.23,1,1,0.90187
1,4,1259.32,609.06,82.88,118.71,1,1,0.89815
1,5,854.95,372.39,56.54,143.84,1,1,0.89494
1,6,785.39,495.88,65.02,137.97,1,1,0.89365
1,7,1132.2,341.95,75.64,91.45,1,1,0.8917
1,8,1186.55,570.89,88.08,109.04,1,1,0.89126
1,9,1306.88,370.4,76.56,104.31,1,1,0.89123
1,10,939.93,758.79,66.41,142.47,1,1,0.89123
1,11,1252.66,466.65,68.88,126.33,1,1,0.8889
1,12,1012.33,601.74,92.7,93.68,1,1,0.88491
1,13,293.27,528.05,65.66,146.95,1,1,0.88348
1,14,1642.84,476.37,61.84,145.48,1,1,0.88087
1,15,734.33,255.88,55.85,136.43,1,1,0.88032
1,16,1256.07,407.72,88.83,73.25,1,1,0.87513
1,17,1177.9,524.18,89.5,94.71,1,1,0.87069
1,18,1021.54,178.37,54.25,122.21,1,1,0.87025
1,19,972.26,641.8,71.01,119.47,1,1,0.86535
1,20,1236.33,440.56,78.01,59.58,1,1,0.84508
1,21,1181.42,482.71,82.74,62.11,1,1,0.84263
2,0,1093.36,765.29,108.94,148.61,1,1,0.91482
2,1,1299.61,235.7,100.62,132.24,1,1,0.91393
2,2,1079.29,427.93,106.77,83.67,1,1,0.9067
2,3,1032.29,511.83,100.43,90.2,1,1,0.9014
2,4,1259.29,608.93,82.7,118.71,1,1,0.89859
2,5,854.74,372.29,56.87,143.69,1,1,0.89499
2,6,784.95,495.85,65.18,137.76,1,1,0.89336
2,7,1132.16,341.79,75.74,91.74,1,1,0.89183
2,8,1186.43,570.82,88.28,109.04,1,1,0.89113
2,9,1307.0,370.33,76.73,103.9,1,1,0.8899
2,10,938.83,758.95,67.32,142.65,1,1,0.89222
2,11,1252.74,466.71,68.84,126.11,1,1,0.88889
2,12,1011.89,601.5,92.81,93.01,1,1,0.881
2,13,292.97,527.65,65.14,147.44,1,1,0.88295
2,14,1642.73,476.2,61.83,145.14,1,1,0.87963
2,15,736.7,256.07,57.56,136.46,1,1,0.88186
2,16,1255.92,407.72,88.99,73.23,1,1,0.87411
2,17,1177.73,524.17,89.57,94.66,1,1,0.8716
2,18,1022.05,178.24,54.03,121.96,1,1,0.87196
2,19,972.51,642.21,71.02,118.75,1,1,0.8656
2,20,1236.27,440.51,77.72,59.52,1,1,0.84362
2,21,1181.48,482.76,82.61,61.68,1,1,0.84132
3,0,1092.91,764.86,109.17,148.65,1,1,0.91486
3,1,1299.31,235.5,100.72,132.24,1,1,0.91381
3,2,1079.17,427.62,106.92,83.58,1,1,0.90676
3,3,1032.18,511.76,100.67,90.12,1,1,0.90103
3,4,1259.36,608.5,82.68,118.91,1,1,0.89827
3,5,854.89,372.11,57.47,143.61,1,1,0.89571
3,6,784.69,495.71,65.06,137.59,1,1,0.89269
3,7,1132.18,341.88,75.63,91.35,1,1,0.89144
3,8,1186.47,570.7,88.19,108.89,1,1,0.89058
3,9,1306.98,369.93,76.82,104.15,1,1,0.89031
3,10,937.98,759.12,67.69,142.2,1,1,0.89166
3,11,1252.74,466.47,68.74,126.03,1,1,0.88938
3,12,1010.75,600.46,93.0,93.8,1,1,0.88053
3,13,292.84,527.29,64.72,147.49,1,1,0.88372
3,14,1642.42,475.94,61.99,145.14,1,1,0.87923
3,15,738.39,256.14,59.14,136.21,1,1,0.88304
3,16,1256.09,407.42,89.15,73.29,1,1,0.8757
3,17,1177.73,524.24,89.42,94.31,1,1,0.87065
3,18,1021.93,178.05,54.54,122.21,1,1,0.8722
3,19,972.16,641.98,71.18,118.91,1,1,0.86681
3,20,1235.93,440.06,77.85,59.97,1,1,0.84252
3,21,1181.15,482.5,82.86,61.7,1,1,0.84079
4,0,1092.62,764.75,109.36,148.66,1,1,0.91525
4,1,1299.09,235.36,100.95,132.16,1,1,0.91368
4,2,1079.18,427.43,106.88,83.53,1,1,0.90761
4,3,1032.08,511.69,100.67,90.01,1,1,0.90134
4,4,1259.45,608.18,82.43,119.35,1,1,0.89895
4,5,854.86,371.48,58.02,143.81,1,1,0.8976
4,6,784.53,495.54,64.78,137.4,1,1,0.89288
4,7,1132.31,342.19,75.13,90.77,1,1,0.89125
4,8,1186.33,570.52,88.11,109.06,1,1,0.89128
4,9,1306.75,369.58,76.8,104.1,1,1,0.89005
4,10,937.22,759.51,67.39,142.76,1,1,0.89107
4,11,1252.71,466.37,68.6,125.71,1,1,0.88984
4,12,1009.45,599.52,93.02,94.42,1,1,0.87727
4,13,292.86,527.09,64.21,147.51,1,1,0.88436
4,14,1642.24,475.67,61.87,145.03,1,1,0.87976
4,15,740.99,257.07,60.72,133.9,1,1,0.88274
4,16,1256.02,407.17,89.33,73.36,1,1,0.87698
4,17,1177.65,524.11,89.22,94.31,1,1,0.87024
4,18,1021.68,177.67,55.04,122.23,1,1,0.87355
4,19,972.0,642.04,70.98,119.65,1,1,0.86727
4,20,1235.72,439.75,77.78,60.28,1,1,0.84314
4,21,1181.2,482.39,82.7,61.51,1,1,0.84204
5,0,1092.39,764.81,109.6,148.71,1,1,0.9146
5,1,1298.94,235.33,101.37,132.24,1,1,0.91441
5,2,1079.18,427.54,107.02,83.5,1,1,0.9079
5,3,1032.18,511.84,100.71,89.81,1,1,0.90175
5,4,1259.32,608.09,82.55,119.57,1,1,0.89954
5,5,854.99,371.51,58.72,143.67,1,1,0.89792
5,6,784.26,495.45,64.82,137.55,1,1,0.89361
5,7,1132.48,342.47,75.07,90.59,1,1,0.8908
5,8,1186.22,570.46,88.16,109.21,1,1,0.89167
5,9,1306.5,369.53,76.81,104.23,1,1,0.89152
5,10,936.51,759.75,67.36,143.76,1,1,0.89055
5,11,1252.68,466.37,68.57,125.73,1,1,0.89035
5,12,1007.69,598.7,92.72,94.25,1,1,0.87258
5,13,292.95,526.87,64.1,147.71,1,1,0.88482
5,14,1642.36,475.66,61.81,145.02,1,1,0.88032
5,15,742.35,257.74,64.13,132.59,1,1,0.88604
5,16,1255.9,407.24,89.25,73.33,1,1,0.87671
5,17,1177.62,523.84,89.28,94.67,1,1,0.87015
5,18,1021.87,177.95,55.46,121.97,1,1,0.87331
5,19,971.72,642.97,70.92,119.28,1,1,0.8686
5,20,1235.66,439.78,77.82,60.14,1,1,0.84427
5,21,1181.36,482.42,82.66,61.52,1,1,0.84143
6,0,1092.56,764.69,109.63,148.82,1,1,0.91462
6,1,1298.98,235.21,101.45,132.32,1,1,0.91459
6,2,1079.23,427.56,107.08,83.51,1,1,0.90742
6,3,1032.73,511.84,100.21,89.61,1,1,0.90086
6,4,1259.38,607.99,82.55,119.72,1,1,0.89982
6,5,855.5,371.36,59.29,143.66,1,1,0.89983
6,6,784.32,495.08,64.69,137.9,1,1,0.8929
6,7,1132.73,342.56,74.88,90.45,1,1,0.89001
6,8,1186.18,570.37,88.16,109.29,1,1,0.89194
6,9,1306.55,369.48,76.96,104.34,1,1,0.8921
6,10,935.91,759.8,67.32,145.29,1,1,0.89149
6,11,1252.62,466.27,68.56,125.78,1,1,0.8903
6,12,1006.72,597.36,91.78,91.86,1,1,0.85635
6,13,292.78,526.61,64.13,147.93,1,1,0.88362
6,14,1642.49,475.67,61.76,144.84,1,1,0.88045
6,15,744.02,257.97,67.36,131.93,1,1,0.88543
6,16,1255.93,407.24,89.12,73.26,1,1,0.87657
6,17,1177.58,523.5,89.36,94.92,1,1,0.86985
6,18,1022.39,178.23,55.55,121.5,1,1,0.87318
6,19,971.6,642.82,71.87,119.34,1,1,0.86924
6,20,1235.61,439.71,77.92,60.14,1,1,0.84481
6,21,1181.53,482.4,82.59,61.48,1,1,0.84194
7,0,1092.81,764.28,109.31,148.71,1,1,0.91444
7,1,1298.96,234.75,101.57,132.25,1,1,0.91481
7,2,1079.13,427.08,107.19,84.08,1,1,0.90733
7,3,1033.5,511.31,99.36,89.42,1,1,0.8994
7,4,1259.79,607.52,82.38,119.75,1,1,0.89847
7,5,856.01,370.96,59.78,143.57,1,1,0.9
7,6,784.44,493.92,64.25,138.75,1,1,0.89273
7,7,1132.54,342.49,74.99,89.94,1,1,0.89013
7,8,1186.23,569.74,88.19,109.68,1,1,0.892
7,9,1306.65,368.87,76.79,104.45,1,1,0.89002
7,10,935.24,759.74,67.34,146.99,1,1,0.89237
7,11,1252.72,465.73,68.54,126.13,1,1,0.88964
7,12,1005.5,595.52,90.03,90.15,1,1,0.84976
7,13,293.19,525.84,64.06,147.98,1,1,0.88299
7,14,1642.44,475.44,62.03,144.42,1,1,0.87971
7,15,744.64,257.99,71.13,131.97,1,1,0.88908
7,16,1256.04,406.77,89.11,73.32,1,1,0.87624
7,17,1177.65,523.2,89.3,94.84,1,1,0.86866
7,18,1022.56,177.65,56.16,121.87,1,1,0.87462
7,19,971.96,642.19,72.12,119.21,1,1,0.86512
7,20,1235.78,439.34,78.06,60.38,1,1,0.84534
7,21,1181.57,481.84,82.54,62.39,1,1,0.83957
8,0,1093.1,764.03,109.01,148.79,1,1,0.91369
8,1,1298.83,234.45,101.48,132.3,1,1,0.91353
8,2,1079.01,426.87,107.26,84.14,1,1,0.90743
8,3,1034.57,511.17,98.24,89.32,1,1,0.89746
8,4,1260.45,607.34,81.93,119.67,1,1,0.89795
8,5,856.58,370.76,60.02,143.46,1,1,0.90025
8,6,784.42,493.35,63.9,138.94,1,1,0.89209
8,7,1132.55,342.52,75.01,89.96,1,1,0.88978
8,8,1186.28,569.24,88.24,110.06,1,1,0.89166
8,9,1306.66,368.7,76.71,104.12,1,1,0.8888
8,10,934.26,760.09,66.89,147.68,1,1,0.89068
8,11,1252.56,465.16,68.61,126.66,1,1,0.88949
8,12,1004.06,593.73,88.44,88.71,1,1,0.84611
8,13,294.63,525.54,62.65,147.67,1,1,0.88362
8,14,1642.57,475.27,61.87,144.33,1,1,0.87926
8,15,746.25,258.87,73.47,131.01,1,1,0.8923
8,16,1256.02,406.59,89.08,73.21,1,1,0.87589
8,17,1177.73,523.27,89.21,94.55,1,1,0.86722
8,18,1022.85,177.66,56.38,121.6,1,1,0.8737
8,19,972.39,641.62,73.24,119.8,1,1,0.86913
8,20,1235.91,439.1,78.04,60.71,1,1,0.84531
8,21,1181.8,481.73,82.29,62.42,1,1,0.8387
9,0,1093.02,763.82,108.96,148.8,1,1,0.91356
9,1,1298.76,234.36,101.52,132.23,1,1,0.9145
9,2,1078.98,426.73,107.26,84.22,1,1,0.90784
9,3,1035.11,511.15,97.56,89.11,1,1,0.89819
9,4,1260.55,607.22,81.9,119.6,1,1,0.89797
9,5,857.04,370.9,60.49,143.2,1,1,0.90081
9,6,784.39,492.54,63.78,139.65,1,1,0.89215
9,7,1132.56,342.51,75.04,89.98,1,1,0.89027
9,8,1186.27,569.0,88.28,110.29,1,1,0.89227
9,9,1306.63,368.62,76.74,103.83,1,1,0.8888
9,10,933.36,760.42,67.1,147.71,1,1,0.8902
9,11,1252.53,464.94,68.61,126.83,1,1,0.88964
9,12,1003.01,591.93,87.13,85.15,1,1,0.86293
9,13,295.34,525.69,62.33,146.45,1,1,0.88467
9,14,1642.58,475.23,61.81,144.24,1,1,0.87959
9,15,747.73,259.22,75.25,129.71,1,1,0.89304
9,16,1256.07,406.52,89.04,73.1,1,1,0.87637
9,17,1177.84,523.24,89.08,94.09,1,1,0.86637
9,18,1022.76,177.63,56.6,121.43,1,1,0.87342
9,19,972.34,641.9,72.97,119.43,1,1,0.87068
9,20,1235.96,438.95,78.02,60.85,1,1,0.84597
9,21,1181.92,481.64,82.26,62.42,1,1,0.84125
10,0,1093.12,763.54,108.69,148.96,1,1,0.91216
10,1,1298.72,234.28,101.67,132.19,1,1,0.9139
10,2,1078.97,426.65,107.19,84.17,1,1,0.90724
10,3,1035.5,511.11,97.06,88.85,1,1,0.89677
10,4,1260.58,607.24,81.92,119.52,1,1,0.89667
10,5,857.05,371.16,61.15,142.86,1,1,0.90082
10,6,784.22,491.62,63.73,140.52,1,1,0.89272
10,7,1132.42,342.46,75.16,90.05,1,1,0.88921
10,8,1186.33,568.95,88.17,110.36,1,1,0.89141
10,9,1306.58,368.6,76.8,103.64,1,1,0.88751
10,10,932.15,761.09,67.32,146.89,1,1,0.88971
10,11,1252.45,464.83,68.61,126.96,1,1,0.88909
10,12,1002.38,590.44,85.87,82.7,1,1,0.8709
10,13,296.43,526.16,60.87,146.2,1,1,0.88386
10,14,1642.59,475.16,61.85,144.27,1,1,0.87904
10,15,749.6,259.75,75.76,128.69,1,1,0.89475
10,16,1256.09,406.53,89.02,73.03,1,1,0.87537
10,17,1177.92,523.18,89.01,93.75,1,1,0.86523
10,18,1021.63,177.61,57.85,120.46,1,1,0.87173
10,19,972.61,639.99,74.53,122.23,1,1,0.87106
10,20,1235.96,438.97,78.07,60.88,1,1,0.84538
10,21,1182.02,481.51,82.1,62.25,1,1,0.84147
11,0,1093.49,763.3,108.21,148.88,1,1,0.91211
11,1,1298.74,234.13,101.75,132.18,1,1,0.9134
11,2,1078.98,426.57,107.22,84.16,1,1,0.90723
11,3,1035.59,511.03,96.92,88.64,1,1,0.89668
11,4,1260.92,607.19,81.67,119.41,1,1,0.89641
11,5,856.86,371.35,62.0,141.98,1,1,0.90229
11,6,784.17,491.05,63.57,140.94,1,1,0.89241
11,7,1132.43,342.35,75.24,90.04,1,1,0.88902
11,8,1186.43,569.01,88.2,110.23,1,1,0.89111
11,9,1306.64,368.58,76.87,103.48,1,1,0.88677
11,10,930.9,762.58,67.19,145.31,1,1,0.8894
11,11,1252.57,464.73,68.52,126.75,1,1,0.88888
11,12,1002.08,589.57,84.81,82.08,1,1,0.87095
11,13,297.78,526.88,58.97,148.44,1,1,0.88363
11,14,1642.74,475.14,61.73,144.23,1,1,0.8792
11,15,753.97,260.05,73.55,127.64,1,1,0.88881
11,16,1256.08,406.39,89.07,73.11,1,1,0.87566
11,17,1177.97,523.19,89.06,93.52,1,1,0.86429
11,18,1020.17,177.47,59.12,118.79,1,1,0.87148
11,19,972.6,638.79,75.35,124.91,1,1,0.87407
11,20,1235.92,438.76,78.15,60.99,1,1,0.84486
11,21,1182.0,481.31,82.27,62.25,1,1,0.84109
12,0,1094.06,763.46,107.57,148.83,1,1,0.91307
12,1,1298.64,234.13,100.77,131.81,1,1,0.91327
12,2,1079.59,426.79,106.82,83.48,1,1,0.90688
12,3,1035.48,510.8,96.98,88.59,1,1,0.89636
12,4,1260.78,607.22,81.51,119.01,1,1,0.89807
12,5,856.62,372.03,62.85,141.2,1,1,0.90326
12,6,783.82,490.55,63.71,141.63,1,1,0.89425
12,7,1132.8,342.47,75.62,89.86,1,1,0.88984
12,8,1186.18,568.92,88.05,110.12,1,1,0.89303
12,9,1306.86,368.33,76.53,103.39,1,1,0.88788
12,10,929.86,765.71,66.94,142.91,1,1,0.89049
12,11,1252.25,465.05,68.67,126.25,1,1,0.891
12,12,1000.14,588.84,86.18,83.98,1,1,0.87157
12,13,298.03,528.61,58.17,148.68,1,1,0.8872
12,14,1642.72,475.03,61.58,144.2,1,1,0.88022
12,15,761.67,261.27,68.71,125.44,1,1,0.88692
12,16,1255.91,406.14,89.36,73.38,1,1,0.88076
12,17,1177.99,523.01,88.97,93.15,1,1,0.86348
12,18,1016.96,177.5,61.19,117.89,1,1,0.87663
12,19,971.11,638.54,76.3,128.15,1,1,0.88179
12,20,1235.53,438.65,78.36,60.75,1,1,0.84797
12,21,1181.73,481.4,82.19,62.36,1,1,0.83568
13,0,1094.0,763.16,107.51,149.02,1,1,0.91269
13,1,1298.61,233.94,100.45,131.63,1,1,0.91315
13,2,1079.76,426.77,106.86,83.38,1,1,0.90652
13,3,1035.09,510.55,97.33,88.7,1,1,0.89652
13,4,1260.55,607.11,81.58,118.88,1,1,0.89751
13,5,856.27,372.45,63.83,139.56,1,1,0.90359
13,6,783.86,490.4,63.26,141.62,1,1,0.89427
13,7,1133.03,342.39,75.58,89.72,1,1,0.88954
13,8,1186.11,568.58,87.94,110.23,1,1,0.89206
13,9,1306.75,368.18,76.62,103.33,1,1,0.88787
13,10,928.75,767.09,67.0,141.66,1,1,0.89075
13,11,1252.07,464.67,68.82,126.46,1,1,0.89093
13,12,998.53,588.6,87.06,84.56,1,1,0.87192
13,13,298.42,529.72,57.4,148.14,1,1,0.88515
13,14,1642.74,474.78,61.54,144.28,1,1,0.87993
13,15,767.93,262.04,64.81,124.77,1,1,0.88689
13,16,1255.78,405.9,89.36,73.36,1,1,0.88025
13,17,1178.02,522.85,88.9,93.21,1,1,0.86507
13,18,1015.45,177.42,62.09,117.88,1,1,0.87632
13,19,970.67,637.72,76.61,130.05,1,1,0.88288
13,20,1235.3,438.44,78.53,60.54,1,1,0.84813
13,21,1181.71,481.27,82.28,62.27,1,1,0.83683
14,0,1093.68,762.85,107.69,149.16,1,1,0.91278
14,1,1298.56,233.82,100.41,131.53,1,1,0.91256
14,2,1079.74,426.55,106.89,83.62,1,1,0.90603
14,3,1034.69,510.22,97.69,89.16,1,1,0.89658
14,4,1260.68,606.92,81.34,118.94,1,1,0.8972
14,5,856.15,372.71,64.68,138.79,1,1,0.90367
14,6,783.68,490.28,63.04,141.63,1,1,0.89407
14,7,1133.04,342.14,75.86,89.88,1,1,0.88923
14,8,1186.01,568.66,88.01,109.88,1,1,0.8928
14,9,1306.68,367.84,76.57,103.4,1,1,0.88794
14,10,927.45,768.19,67.12,140.19,1,1,0.89091
14,11,1251.92,464.45,68.92,126.43,1,1,0.89109
14,12,995.63,589.09,89.04,82.97,1,1,0.87494
14,13,299.03,530.52,56.57,147.79,1,1,0.88649
14,14,1642.74,474.66,61.52,144.23,1,1,0.88026
14,15,772.92,262.44,62.16,124.56,1,1,0.88837
14,16,1255.72,405.48,89.25,73.49,1,1,0.88082
14,17,1178.08,522.26,89.0,93.44,1,1,0.86331
14,18,1014.32,177.28,62.93,117.95,1,1,0.87945
