video_name,frame,actor_track_id,xml_track_id,position,team_side,action,xtl,ytl,xbr,ybr,w,h,source
BootPass_111,0,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,704.39,756.69,787.09,893.08,82.70000000000005,136.39,xml_geometry_csv_action
BootPass_111,0,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,896.49,461.19,1000.75,559.49,104.25999999999999,98.30000000000001,xml_geometry_csv_action
BootPass_111,0,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,987.49,327.7,1055.59,424.43,68.09999999999991,96.73000000000002,xml_geometry_csv_action
BootPass_111,0,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,557.8,428.83,621.61,551.1,63.81000000000006,122.27000000000004,xml_geometry_csv_action
BootPass_111,0,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,1056.04,571.95,1136.12,710.0,80.07999999999993,138.04999999999995,xml_geometry_csv_action
BootPass_111,0,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,1099.9,535.18,1184.97,624.38,85.06999999999994,89.20000000000005,xml_geometry_csv_action
BootPass_111,0,14,14,Position_Unknown,Team_Unknown,Action_PreSnap,863.13,416.15,948.96,509.74,85.83000000000004,93.59000000000003,xml_geometry_csv_action
BootPass_111,0,15,15,Position_Unknown,Team_Unknown,Action_PreSnap,1028.27,427.78,1115.12,504.29,86.84999999999991,76.51000000000005,xml_geometry_csv_action
BootPass_111,0,16,16,Position_Unknown,Team_Unknown,Action_PreSnap,844.77,370.55,917.79,469.98,73.01999999999998,99.43,xml_geometry_csv_action
BootPass_111,0,17,17,Position_Unknown,Team_Unknown,Action_PreSnap,1049.49,496.89,1128.58,584.24,79.08999999999992,87.35000000000002,xml_geometry_csv_action
BootPass_111,0,18,18,Position_Unknown,Team_Unknown,Action_PreSnap,1150.9,571.26,1238.06,670.72,87.15999999999985,99.46000000000004,xml_geometry_csv_action
BootPass_111,0,19,19,Position_Unknown,Team_Unknown,Action_PreSnap,1012.35,384.81,1095.57,445.34,83.21999999999991,60.52999999999997,xml_geometry_csv_action
BootPass_111,0,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,1532.17,410.67,1603.24,551.57,71.06999999999994,140.90000000000003,xml_geometry_csv_action
BootPass_111,0,20,20,Position_Unknown,Team_Unknown,Action_PreSnap,1102.68,475.56,1172.5,543.7,69.81999999999994,68.14000000000004,xml_geometry_csv_action
BootPass_111,0,21,21,Position_Unknown,Team_Unknown,Action_PreSnap,1040.58,461.24,1126.45,513.58,85.87000000000012,52.34000000000003,xml_geometry_csv_action
BootPass_111,0,3,3,Position_Unknown,Team_Unknown,Action_PreSnap,596.46,586.22,670.98,734.39,74.51999999999998,148.16999999999996,xml_geometry_csv_action
BootPass_111,0,4,4,Position_Unknown,Team_Unknown,Action_PreSnap,1184.52,600.61,1278.6,739.59,94.07999999999993,138.98000000000002,xml_geometry_csv_action
BootPass_111,0,5,5,Position_Unknown,Team_Unknown,Action_PreSnap,1220.43,537.51,1291.02,673.73,70.58999999999992,136.22000000000003,xml_geometry_csv_action
BootPass_111,0,6,6,Position_Unknown,Team_Unknown,Action_PreSnap,732.69,477.39,811.67,598.53,78.9799999999999,121.13999999999999,xml_geometry_csv_action
BootPass_111,0,7,7,Position_Unknown,Team_Unknown,Action_PreSnap,472.89,284.39,539.11,404.69,66.22000000000003,120.30000000000001,xml_geometry_csv_action
BootPass_111,0,8,8,Position_Unknown,Team_Unknown,Action_PreSnap,776.56,551.02,848.63,686.79,72.07000000000005,135.76999999999998,xml_geometry_csv_action
BootPass_111,0,9,9,Position_Unknown,Team_Unknown,Action_PreSnap,956.9,528.32,1054.83,638.99,97.92999999999995,110.66999999999996,xml_geometry_csv_action
BootPass_111,1,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,704.1,756.64,786.88,892.77,82.77999999999997,136.13,xml_geometry_csv_action
BootPass_111,1,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,896.4,461.27,1000.46,559.48,104.06000000000006,98.21000000000004,xml_geometry_csv_action
BootPass_111,1,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,987.07,327.78,1055.27,424.31,68.19999999999993,96.53000000000003,xml_geometry_csv_action
BootPass_111,1,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,553.27,428.7,610.91,553.3,57.639999999999986,124.59999999999997,xml_geometry_csv_action
BootPass_111,1,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,1055.24,572.25,1135.87,710.52,80.62999999999988,138.26999999999998,xml_geometry_csv_action
BootPass_111,1,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,1099.89,534.92,1184.91,624.04,85.01999999999998,89.12,xml_geometry_csv_action
BootPass_111,1,14,14,Position_Unknown,Team_Unknown,Action_PreSnap,863.07,416.08,948.77,509.8,85.69999999999993,93.72000000000003,xml_geometry_csv_action
BootPass_111,1,15,15,Position_Unknown,Team_Unknown,Action_PreSnap,1028.09,427.71,1115.0,504.19,86.91000000000008,76.48000000000002,xml_geometry_csv_action
BootPass_111,1,16,16,Position_Unknown,Team_Unknown,Action_PreSnap,844.64,370.49,917.66,472.66,73.01999999999998,102.17000000000002,xml_geometry_csv_action
BootPass_111,1,17,17,Position_Unknown,Team_Unknown,Action_PreSnap,1049.4,496.88,1128.73,584.53,79.32999999999993,87.64999999999998,xml_geometry_csv_action
BootPass_111,1,18,18,Position_Unknown,Team_Unknown,Action_PreSnap,1150.67,571.32,1238.25,670.65,87.57999999999993,99.32999999999993,xml_geometry_csv_action
BootPass_111,1,19,19,Position_Unknown,Team_Unknown,Action_PreSnap,1012.27,384.71,1095.43,444.94,83.16000000000008,60.23000000000002,xml_geometry_csv_action
BootPass_111,1,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,1532.13,410.74,1603.19,551.64,71.05999999999995,140.89999999999998,xml_geometry_csv_action
BootPass_111,1,20,20,Position_Unknown,Team_Unknown,Action_PreSnap,1102.61,475.48,1172.47,543.53,69.86000000000013,68.04999999999995,xml_geometry_csv_action
BootPass_111,1,21,21,Position_Unknown,Team_Unknown,Action_PreSnap,1040.71,461.2,1126.51,513.76,85.79999999999995,52.56,xml_geometry_csv_action
BootPass_111,1,3,3,Position_Unknown,Team_Unknown,Action_PreSnap,616.21,586.85,681.93,734.86,65.71999999999991,148.01,xml_geometry_csv_action
BootPass_111,1,4,4,Position_Unknown,Team_Unknown,Action_PreSnap,1184.38,600.47,1278.11,739.46,93.72999999999979,138.99,xml_geometry_csv_action
BootPass_111,1,5,5,Position_Unknown,Team_Unknown,Action_PreSnap,1220.02,538.13,1291.32,674.04,71.29999999999995,135.90999999999997,xml_geometry_csv_action
BootPass_111,1,6,6,Position_Unknown,Team_Unknown,Action_PreSnap,732.82,477.35,811.67,598.39,78.84999999999991,121.03999999999996,xml_geometry_csv_action
BootPass_111,1,7,7,Position_Unknown,Team_Unknown,Action_PreSnap,472.82,284.45,539.06,404.59,66.23999999999995,120.13999999999999,xml_geometry_csv_action
BootPass_111,1,8,8,Position_Unknown,Team_Unknown,Action_PreSnap,776.51,550.98,848.58,686.94,72.07000000000005,135.96000000000004,xml_geometry_csv_action
BootPass_111,1,9,9,Position_Unknown,Team_Unknown,Action_PreSnap,956.62,528.11,1054.35,638.94,97.7299999999999,110.83000000000004,xml_geometry_csv_action
BootPass_111,2,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,703.89,756.72,786.88,892.75,82.99000000000001,136.02999999999997,xml_geometry_csv_action
BootPass_111,2,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,896.26,461.43,1000.11,559.52,103.85000000000002,98.08999999999997,xml_geometry_csv_action
BootPass_111,2,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,987.06,327.83,1055.16,424.57,68.10000000000014,96.74000000000001,xml_geometry_csv_action
BootPass_111,2,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,546.59,428.42,601.48,554.34,54.889999999999986,125.92000000000002,xml_geometry_csv_action
BootPass_111,2,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,1054.57,572.51,1135.56,710.68,80.99000000000001,138.16999999999996,xml_geometry_csv_action
BootPass_111,2,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,1099.52,534.85,1184.76,623.9,85.24000000000001,89.04999999999995,xml_geometry_csv_action
BootPass_111,2,14,14,Position_Unknown,Team_Unknown,Action_PreSnap,862.8,416.01,948.44,510.02,85.6400000000001,94.00999999999999,xml_geometry_csv_action
BootPass_111,2,15,15,Position_Unknown,Team_Unknown,Action_PreSnap,1027.97,427.79,1114.99,504.46,87.01999999999998,76.66999999999996,xml_geometry_csv_action
BootPass_111,2,16,16,Position_Unknown,Team_Unknown,Action_PreSnap,844.28,370.44,917.51,472.1,73.23000000000002,101.66000000000003,xml_geometry_csv_action
BootPass_111,2,17,17,Position_Unknown,Team_Unknown,Action_PreSnap,1049.44,496.88,1128.75,584.79,79.30999999999995,87.90999999999997,xml_geometry_csv_action
BootPass_111,2,18,18,Position_Unknown,Team_Unknown,Action_PreSnap,1150.36,571.36,1237.64,670.47,87.2800000000002,99.11000000000001,xml_geometry_csv_action
BootPass_111,2,19,19,Position_Unknown,Team_Unknown,Action_PreSnap,1012.05,384.41,1095.31,444.8,83.25999999999999,60.389999999999986,xml_geometry_csv_action
BootPass_111,2,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,1532.04,410.59,1602.94,551.78,70.90000000000009,141.19,xml_geometry_csv_action
BootPass_111,2,20,20,Position_Unknown,Team_Unknown,Action_PreSnap,1102.52,474.94,1172.39,543.44,69.87000000000012,68.50000000000006,xml_geometry_csv_action
BootPass_111,2,21,21,Position_Unknown,Team_Unknown,Action_PreSnap,1040.34,461.28,1126.24,513.91,85.90000000000009,52.629999999999995,xml_geometry_csv_action
