video_name,frame,actor_track_id,xml_track_id,position,team_side,action,xtl,ytl,xbr,ybr,w,h,source
BootPass_128,0,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,1170.51,517.29,1342.32,743.2,171.80999999999995,225.91000000000008,xml_geometry_csv_action
BootPass_128,0,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,471.03,454.87,615.68,634.88,144.64999999999998,180.01,xml_geometry_csv_action
BootPass_128,0,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,904.56,286.73,1011.78,527.98,107.22000000000003,241.25,xml_geometry_csv_action
BootPass_128,0,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,1225.63,295.28,1327.6,520.55,101.9699999999998,225.26999999999998,xml_geometry_csv_action
BootPass_128,0,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,704.27,459.82,837.45,651.64,133.18000000000006,191.82,xml_geometry_csv_action
BootPass_128,0,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,1249.24,442.1,1370.38,626.66,121.1400000000001,184.55999999999995,xml_geometry_csv_action
BootPass_128,0,14,14,Position_Unknown,Team_Unknown,Action_PreSnap,1865.19,615.95,1919.0,854.57,53.809999999999945,238.62,xml_geometry_csv_action
BootPass_128,0,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,1342.62,489.74,1464.58,669.2,121.96000000000004,179.46000000000004,xml_geometry_csv_action
BootPass_128,0,3,3,Position_Unknown,Team_Unknown,Action_PreSnap,1417.7,435.27,1561.48,606.44,143.77999999999997,171.17000000000007,xml_geometry_csv_action
BootPass_128,0,4,4,Position_Unknown,Team_Unknown,Action_PreSnap,842.63,463.84,987.42,631.43,144.78999999999996,167.58999999999997,xml_geometry_csv_action
BootPass_128,0,5,5,Position_Unknown,Team_Unknown,Action_PreSnap,661.46,540.95,816.94,758.32,155.48000000000002,217.37,xml_geometry_csv_action
BootPass_128,0,6,6,Position_Unknown,Team_Unknown,Action_PreSnap,204.22,447.56,321.61,679.46,117.39000000000001,231.90000000000003,xml_geometry_csv_action
BootPass_128,0,7,7,Position_Unknown,Team_Unknown,Action_PreSnap,1821.9,493.52,1919.0,727.33,97.09999999999991,233.81000000000006,xml_geometry_csv_action
BootPass_128,0,8,8,Position_Unknown,Team_Unknown,Action_PreSnap,1069.4,509.71,1201.03,680.77,131.62999999999988,171.06,xml_geometry_csv_action
BootPass_128,0,9,9,Position_Unknown,Team_Unknown,Action_PreSnap,1032.79,450.44,1152.11,625.33,119.31999999999994,174.89000000000004,xml_geometry_csv_action
BootPass_128,1,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,1170.22,517.45,1342.46,743.51,172.24,226.05999999999995,xml_geometry_csv_action
BootPass_128,1,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,470.91,455.1,615.69,634.98,144.78000000000003,179.88,xml_geometry_csv_action
BootPass_128,1,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,904.83,286.73,1011.53,527.66,106.69999999999993,240.92999999999995,xml_geometry_csv_action
BootPass_128,1,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,1225.68,295.39,1327.62,520.13,101.93999999999983,224.74,xml_geometry_csv_action
BootPass_128,1,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,703.96,459.69,837.41,651.54,133.44999999999993,191.84999999999997,xml_geometry_csv_action
BootPass_128,1,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,1249.11,442.07,1370.63,626.76,121.52000000000021,184.69,xml_geometry_csv_action
BootPass_128,1,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,1342.64,489.67,1464.67,669.26,122.02999999999997,179.58999999999997,xml_geometry_csv_action
BootPass_128,1,3,3,Position_Unknown,Team_Unknown,Action_PreSnap,1417.61,435.38,1561.55,606.2,143.94000000000005,170.82000000000005,xml_geometry_csv_action
BootPass_128,1,4,4,Position_Unknown,Team_Unknown,Action_PreSnap,842.46,463.88,987.59,631.48,145.13,167.60000000000002,xml_geometry_csv_action
BootPass_128,1,5,5,Position_Unknown,Team_Unknown,Action_PreSnap,662.11,540.95,816.46,758.17,154.35000000000002,217.2199999999999,xml_geometry_csv_action
BootPass_128,1,6,6,Position_Unknown,Team_Unknown,Action_PreSnap,204.41,447.57,321.39,679.7,116.97999999999999,232.13000000000005,xml_geometry_csv_action
BootPass_128,1,7,7,Position_Unknown,Team_Unknown,Action_PreSnap,1821.85,493.28,1918.99,727.32,97.1400000000001,234.04000000000008,xml_geometry_csv_action
BootPass_128,1,8,8,Position_Unknown,Team_Unknown,Action_PreSnap,1069.33,510.07,1200.84,680.77,131.51,170.7,xml_geometry_csv_action
BootPass_128,1,9,9,Position_Unknown,Team_Unknown,Action_PreSnap,1032.25,450.38,1151.93,625.21,119.68000000000006,174.83000000000004,xml_geometry_csv_action
BootPass_128,2,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,1170.18,516.55,1342.27,743.4,172.08999999999992,226.85000000000002,xml_geometry_csv_action
BootPass_128,2,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,470.93,455.54,615.62,634.93,144.69,179.38999999999993,xml_geometry_csv_action
BootPass_128,2,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,904.95,286.84,1011.38,527.45,106.42999999999995,240.61000000000007,xml_geometry_csv_action
BootPass_128,2,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,1225.52,295.38,1327.56,520.12,102.03999999999996,224.74,xml_geometry_csv_action
BootPass_128,2,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,704.46,459.77,837.81,652.09,133.3499999999999,192.32000000000005,xml_geometry_csv_action
BootPass_128,2,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,1248.53,442.02,1370.43,626.6,121.90000000000009,184.58000000000004,xml_geometry_csv_action
BootPass_128,2,14,14,Position_Unknown,Team_Unknown,Action_PreSnap,1862.94,620.52,1918.98,871.25,56.039999999999964,250.73000000000002,xml_geometry_csv_action
BootPass_128,2,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,1342.74,489.72,1464.61,669.24,121.86999999999989,179.51999999999998,xml_geometry_csv_action
BootPass_128,2,3,3,Position_Unknown,Team_Unknown,Action_PreSnap,1417.47,435.47,1561.39,605.86,143.92000000000007,170.39,xml_geometry_csv_action
BootPass_128,2,4,4,Position_Unknown,Team_Unknown,Action_PreSnap,842.11,464.07,987.68,632.0,145.56999999999994,167.93,xml_geometry_csv_action
