video_name,frame,actor_track_id,xml_track_id,position,team_side,action,xtl,ytl,xbr,ybr,w,h,source
BootPass_5,0,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,1368.88,789.36,1508.89,949.85,140.01,160.49,xml_geometry_csv_action
BootPass_5,0,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,1128.92,782.31,1219.95,952.51,91.02999999999997,170.20000000000005,xml_geometry_csv_action
BootPass_5,0,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,1043.24,385.78,1152.23,483.07,108.99000000000001,97.29000000000002,xml_geometry_csv_action
BootPass_5,0,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,1071.19,556.98,1167.06,680.92,95.86999999999989,123.93999999999994,xml_geometry_csv_action
BootPass_5,0,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,266.82,294.01,342.7,458.89,75.88,164.88,xml_geometry_csv_action
BootPass_5,0,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,1071.16,462.57,1166.61,546.98,95.44999999999982,84.41000000000003,xml_geometry_csv_action
BootPass_5,0,14,14,Position_Unknown,Team_Unknown,Action_PreSnap,790.13,517.11,861.38,670.86,71.25,153.75,xml_geometry_csv_action
BootPass_5,0,15,15,Position_Unknown,Team_Unknown,Action_PreSnap,1187.52,479.15,1276.89,576.23,89.37000000000012,97.08000000000004,xml_geometry_csv_action
BootPass_5,0,16,16,Position_Unknown,Team_Unknown,Action_PreSnap,1065.83,533.46,1168.81,627.97,102.98000000000002,94.50999999999999,xml_geometry_csv_action
BootPass_5,0,17,17,Position_Unknown,Team_Unknown,Action_PreSnap,1216.05,449.94,1307.91,521.04,91.86000000000013,71.09999999999997,xml_geometry_csv_action
BootPass_5,0,18,18,Position_Unknown,Team_Unknown,Action_PreSnap,815.91,405.69,898.98,527.27,83.07000000000005,121.57999999999998,xml_geometry_csv_action
BootPass_5,0,19,19,Position_Unknown,Team_Unknown,Action_PreSnap,822.89,458.99,895.09,600.59,72.20000000000005,141.60000000000002,xml_geometry_csv_action
BootPass_5,0,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,1123.09,157.9,1224.44,288.48,101.35000000000014,130.58,xml_geometry_csv_action
BootPass_5,0,20,20,Position_Unknown,Team_Unknown,Action_PreSnap,1237.74,409.36,1322.94,502.07,85.20000000000005,92.70999999999998,xml_geometry_csv_action
BootPass_5,0,21,21,Position_Unknown,Team_Unknown,Action_PreSnap,1237.35,506.34,1333.22,584.91,95.87000000000012,78.57,xml_geometry_csv_action
BootPass_5,0,3,3,Position_Unknown,Team_Unknown,Action_PreSnap,1376.92,560.42,1466.1,724.03,89.17999999999984,163.61,xml_geometry_csv_action
BootPass_5,0,4,4,Position_Unknown,Team_Unknown,Action_PreSnap,1724.03,456.95,1805.42,603.76,81.3900000000001,146.81,xml_geometry_csv_action
BootPass_5,0,5,5,Position_Unknown,Team_Unknown,Action_PreSnap,1542.03,429.3,1612.3,595.77,70.26999999999998,166.46999999999997,xml_geometry_csv_action
BootPass_5,0,6,6,Position_Unknown,Team_Unknown,Action_PreSnap,1259.63,536.21,1356.67,664.89,97.03999999999996,128.67999999999995,xml_geometry_csv_action
BootPass_5,0,7,7,Position_Unknown,Team_Unknown,Action_PreSnap,842.58,558.51,913.41,730.8,70.82999999999993,172.28999999999996,xml_geometry_csv_action
BootPass_5,0,8,8,Position_Unknown,Team_Unknown,Action_PreSnap,558.23,141.37,626.74,258.63,68.50999999999999,117.25999999999999,xml_geometry_csv_action
BootPass_5,0,9,9,Position_Unknown,Team_Unknown,Action_PreSnap,1217.14,586.1,1315.17,697.39,98.02999999999997,111.28999999999996,xml_geometry_csv_action
BootPass_5,1,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,1368.87,789.35,1508.9,949.7,140.0300000000002,160.35000000000002,xml_geometry_csv_action
BootPass_5,1,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,1128.91,782.02,1220.04,952.29,91.12999999999988,170.26999999999998,xml_geometry_csv_action
BootPass_5,1,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,1042.68,385.8,1152.33,483.33,109.64999999999986,97.52999999999997,xml_geometry_csv_action
BootPass_5,1,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,1071.17,556.96,1167.2,680.81,96.02999999999997,123.84999999999991,xml_geometry_csv_action
BootPass_5,1,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,264.63,293.97,341.14,458.36,76.50999999999999,164.39,xml_geometry_csv_action
BootPass_5,1,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,1071.64,462.41,1166.8,546.97,95.15999999999985,84.56,xml_geometry_csv_action
BootPass_5,1,14,14,Position_Unknown,Team_Unknown,Action_PreSnap,796.34,517.12,867.68,671.39,71.33999999999992,154.26999999999998,xml_geometry_csv_action
BootPass_5,1,15,15,Position_Unknown,Team_Unknown,Action_PreSnap,1187.52,478.81,1276.45,576.09,88.93000000000006,97.28000000000003,xml_geometry_csv_action
BootPass_5,1,16,16,Position_Unknown,Team_Unknown,Action_PreSnap,1066.08,533.11,1169.03,628.04,102.95000000000005,94.92999999999995,xml_geometry_csv_action
BootPass_5,1,17,17,Position_Unknown,Team_Unknown,Action_PreSnap,1216.28,449.98,1308.0,520.86,91.72000000000003,70.88,xml_geometry_csv_action
BootPass_5,1,18,18,Position_Unknown,Team_Unknown,Action_PreSnap,815.97,405.51,899.25,527.88,83.27999999999997,122.37,xml_geometry_csv_action
BootPass_5,1,19,19,Position_Unknown,Team_Unknown,Action_PreSnap,820.93,458.81,894.59,593.64,73.66000000000008,134.82999999999998,xml_geometry_csv_action
BootPass_5,1,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,1123.11,157.8,1224.49,288.37,101.38000000000011,130.57,xml_geometry_csv_action
BootPass_5,1,20,20,Position_Unknown,Team_Unknown,Action_PreSnap,1237.37,409.39,1322.77,499.29,85.40000000000009,89.90000000000003,xml_geometry_csv_action
BootPass_5,1,21,21,Position_Unknown,Team_Unknown,Action_PreSnap,1238.06,505.98,1333.38,584.39,95.32000000000016,78.40999999999997,xml_geometry_csv_action
BootPass_5,1,3,3,Position_Unknown,Team_Unknown,Action_PreSnap,1376.86,560.03,1466.17,723.59,89.31000000000017,163.56000000000006,xml_geometry_csv_action
