Video Name:,,,,,,,,,,,,
Video #,Positions & Player Track ID,,,,,,,,,,,
1,"QB,18","RB,20","WR1,14","WR2,6","WR3,12","WR4,0","LT,21","LG,19","C,13","RG,17","RT,7",
1,"DE1,16","DT,11","DE2,15","OLB1,5","OLB2,1","LB,3","CB1,9","CB2,8","CB3,4","CB4,2","SAF,10",
2,"QB,6","RB,9","LT,10","LG,11","C,12","RG,2","RT,7",,,,,
2,"DE1,3","DT,2","DE2,5","OLB,8","LB,10","SAF1,1","SAF2,4",,,,,
3,"QB,18","RB,20","FB,2","WR1,15","WR2,0","WR3,6","LT,4","LG,8","C,19","RG,24","RT,13","TE,17"
3,"DE1,12","DT,5","DE2,10","OLB1,13","OLB2,1","LB1,11","LB2,14","CB1,16","CB2,7","SAF1,[?]","SAF2,9",
5,"QB,12","RB,3","FB,1","LT,6","LG,15","C,16","RG,4","RT,14",,,,
5,"DE1,11","DT,13","DE2,9","OLB1,5","OLB2,2","LB1,7","LB2,8","SAF1,10","SAF2,1",,,
7,"QB,18","RB,17","WR1,7","WR2,2","LT,5","LG,3","C,21","RG,20","RT,14","TE1,10","TE2,12",
7,"DE1,11","DT,3","DE2,10","OLB,0","LB1,4","LB2,19","SAF,13","CB1,16","CB2,8","CB3,7","SAF1,4","SAF2,6"
8,"QB,7","RB,2","LT,1","LG,4","C,6","RG,5","RT,0","TE,3",,,,
8,"DE1,10","DT,[?]","DE2,[?]","OLB,8","LB1,5","LB2,11","SAF,12",,,,,
9,"QB,5","RB,3","WR1,12","WR2,1","WR3,0","LT,21","LG,13","C,15","RG,17","RT,9","TE,20",
9,"DT1,8","DT2,18","OLB,10","LB1,14","LB2,7","LB3,6","SAF,15","CB1,16","CB2,11","CB3,2","SAF1,[?]","SAF2,4"
10,"QB,5","RB,8","LT,13","LG,4","C,9","RG,14","RT,6","TE,3",,,,
10,"DT1,11","DT2,12","OLB,7","LB1,0","LB2,12","LB3,10","LB4,1","CB1,16","CB2,[?]","CB3,2","SAF,4",
11,"QB,19","RB,15","WR1,1","WR2,3","WR3,0","LT,10","LG,18","C,21","RG,9","RT,11","TE,8",
11,"DE1,4","DT,3","DE2,6","OLB,2","LB1,13","LB2,7","SAF,16",,,,,
12,"QB,1","RB,3","LT,8","LG,6","C,[?]","RG,11","RT,0","TE,4",,,,
12,"DE1,5","DT1,10","DT2,13","DE2,7","LB1,13","LB2,7","SAF,16",,,,,
13,"QB,4","RB,6","WR1,7","WR2,9","WR3,11","LT,20","LG,[?]","C,18","RG,19","RT,7","TE,13",
13,"DE1,12","DT1,16","DT2,15","DE2,14","LB1,22","LB2,9","SAF1,1","SAF2,2",,,,
14,"QB,4","RB,6","LT,13","LG,8","C,[?]","RG,2","RT,9","TE,14",,,,
14,"DE1,12","DT1,11","DT2,10","DE2,5","LB1,2","LB2,11","CB1,10","CB2,0","CB3,5","SAF1,8","SAF2,3",
15,"QB,11","WR1,0","WR2,1","WR3,2","WR4,8","LT,17","LG,20","C,15","RG,18","RT,14","TE,6",
15,"DE1,3","DT1,[?]","DT2,18","DE2,16","LB1,10","LB2,7","SAF,12","SAF,5",,,,
17,"QB,15","RB,19","WR1,7","WR2,6","WR3,10","LT,18","LG,16","C,10","RG,20","RT,21","TE,13",
17,"DE1,2","DT1,8","DT2,9","DE2,3","LB1,12","LB2,0","CB1,4","CB2,5","SAF1,9","SAF2,13",,
19,"QB,15","RB,14","WR1,0","WR2,1","WR3,7","LT,8","LG,20","C,18","RG,17","RT,21","TE,13",
19,"DE1,6","DT1,16","DT2,18","DE2,5","LB1,12","LB2,10","CB1,14","CB2,17","CB3,5","SAF1,4","SAF2,11",
21,"QB,14","RB,5","WR1,0","WR2,1","WR3,16","WR4,15","LT,10","LG,20","C,18","RG,9","RT,4",
21,"DE1,11","DT1,13","DT2,6","DE2,21","LB1,7","LB2,8","CB1,4","CB2,2","CB3,11","SAF1,3","SAF2,9",
23,"QB,12","RB,13","WR1,0","WR2,7","WR3,4","WR4,3","LT,18","LG,21","C,17","RG,9","RT,6",
23,"DE1,16","DT1,20","DT2,15","DE2,11","LB1,19","LB2,10","CB1,2","CB2,3","CB3,17","SAF1,12","SAF2,7",
25,"QB,18","RB,17","WR1,10","WR2,11","WR3,0","WR4,1","LT,16","LG,20","C,12","RG,21","RT,14",
25,"DE1,3","DT,7","DE2,6","LB1,13","LB2,4","LB3,5","CB1,1","CB2,5","CB3,14","SAF1,8","SAF2,2",
27,"QB,5","RB,10","WR1,2","WR2,7","WR3,1","LT,15","LG,[?]","C,13","RG,[?]","RT,[?]","TE,14",
27,"DE1,[?]","DT,2","DE2,[?]","LB1,9","LB2,12","LB3,11","CB1,19","CB2,15","CB3,9","CB4,2","SAF,8",
29,"QB,19","RB,18","WR1,8","WR2,2","WR3,1","LT,12","LG,21","C,20","RG,9","RT,0","TE,10",
29,"DE1,11","DT1,14","DT2,13","DE2,4","LB1,8","LB2,5","LB3,6","CB1,6","CB2,11","CB3,3","CB4,0","SAF,4"
31,"QB,9","RB,15","WR1,4","WR2,7","WR3,5","WR4,2","LT,18","LG,12","C,20","RG,21","RT,13",
31,"DE1,11","DT1,9","DT2,10","DE2,17","LB1,8","LB2,5","LB3,6","CB1,7","CB2,17","CB3,15","SAF1,11","SAF2,16"
32,"QB,10","RB,12","LT,7","LG,6","C,2","RG,0","RT,9",,,,,
32,"DE1,8","DT1,3","DT2,5","DE2,1","LB1,8","LB2,0","CB1,6","CB2,3","CB3,4","SAF1,11","SAF2,16",
33,"QB,3","RB,4","WR1,1","WR2,9","WR3,7","LT,19","LG,21","C,20","RG,17","RT,11",,
33,"DE1,8","DT1,18","DT2,13","DE2,5","LB1,1","LB2,4",,,,,,
35,"QB,14","RB,9","WR1,16","WR2,10","LT,8","LG,11","C,18","RG,21","RT,20","TE1,19","TE2,17",
35,"DE1,2","DT1,3","DT2,12","DE2,5","LB1,15","LB2,14","CB1,0","CB2,6","CB3,16","SAF1,12","SAF2,10",
37,"QB,18","RB,20","FB,7","WR1,0","WR2,1","LT,16","LG,19","C,17","RG,21","RT,15","TE,3",
37,"DE1,8","DT1,5","DT2,13","DE2,2","LB,6","CB1,15","CB2,13","CB3,4","CB4,1","SAF1,7","SAF2,0",
39,"QB,16","RB,12","WR1,1","WR2,0","LT,5","LG,11","C,20","RG,21","RT,18","TE1,14","TE2,17",
39,"DE1,4","DT1,6","DT2,15","DE2,7","LB1,10","LB2,4","CB1,11","CB2,9","CB3,6","SAF1,14","SAF2,12",
41,"QB,16","RB,7","WR1,11","WR2,6","WR3,19","LT,14","LG,18","C,12","RG,21","RT,19","TE,5",
41,"DE1,1","DT1,4","DT2,2","DE2,0","LB1,8","LB2,13","CB1,19","CB2,2","CB3,9","SAF1,10","SAF2,3",
43,"QB,13","WR1,20","WR2,18","WR3,14","LT,12","LG,18","C,21","RG,15","RT,16",,,
43,"DE1,11","DT,6","DE2,5","OLB,17","LB,7","CB1,3","CB2,8","CB3,15","SAF1,20","SAF2,6",,
49,"QB,17","RB,12","WR1,10","WR2,9","WR3,0","LT,22","LG,21","C,20","RG,19","RT,15",,
49,"DE1,18","DT,14","DE2,13","OLB1,6","OLB2,7","LB,5","CB1,2","CB2,11","CB3,8","CB4,1","SAF,3",
