Video Name:,CrackToss,,,,,,,,,,,
Video #,Positions & Player Track ID,,,,,,,,,,,
1,"QB,8","RB,6","WR1,4","WR2,15","WR3,5","WR4,2","LT,2","LG,2","C,12","RG,[?]","RT,[?]",
1,"DE1,[?]","DT1,[?]","DT2,[?]","DE2,[?]","LB1,13","LB2,11","LB3,14","CB1,9","CB2,7","CB3,[?]","SAF,10",
2,"QB,33","RB,24","WR1,4","WR2,31","WR3,2","LT,1","LG,15","C,35","RG,10","RT,27",,
2,"DE1,28","DT1,29","DT2,3","DE2,27","LB1,25","LB2,30","LB3,26","LB4,22","SAF,34",,,
3,"QB,16","RB,3","WR1,1","WR2,19","WR3,5","LT,11","LG,21","C,15","RG,18","RT,4","TE,17",
3,"DE1,20","DT1,12","DT2,22","DE2,2","LB1,7","LB2,6","CB1,14","CB2,13","CB3,8","CB4,9","CB5,10",
4,"QB,20","RB,10","WR1,16","WR2,14","LT,15","LG,18","C,19","RG,12","RT,9","TE,11",,
4,"DE1,17","DT1,4","DT2,19","DE2,5","LB1,6","LB2,3","LB3,1","CB1,8","CB2,7","SAF,12",,
5,"QB,15","RB1,11","RB2,18","LT,1","LG,2","C,3","RG,5","RT,6","TE,7",,,
5,"DE1,4","DT1,16","DT2,11","DE2,12","LB1,8","LB2,7","SAF,10","CB,13",,,,
6,"QB,14","RB,2","WR,1","LT,15","LG,3","C,16","RG,17","RT,19","TE,10",,,
6,"DE1,11","DT1,2","DT2,18","DE2,13","LB1,6","LB2,12","CB1,5","CB2,9","CB3,3","SAF,4",,
7,"QB,[?]","RB1,1","RB2,8","WR1,2","WR2,3","LT,[?]","LG,[?]","C,2","RG,[?]","RT,2","TE,[?]",
7,"DE1,[?]","DT1,2","DT2,[?]","DE2,2","LB1,7","LB2,10","SAF1,9","SAF2,4","CB1,5","CB2,6","SAF,4",
8,"QB,14","RB,5","LT,1","LG,[?]","C,[?]","RG,4","RT,2","TE,6",,,,
8,"DE1,10","DT1,15","DT2,11","DE2,8","LB1,3","LB2,9","LB3,12","CB1,13","SAF,7",,,
9,"QB,[?]","RB,1","WR1,11","WR2,13","WR3,2","LT,[?]","LG,[?]","C,[?]","RG,[?]","RT,[?]","TE,12",
9,"DE1,14","DT1,9","DT2,[?]","DE2,[?]","LB1,10","LB2,8","LB3,6","CB1,4","CB2,5","CB3,7","CB4,3",
10,"QB,16","RB,3","WR1,7","WR2,17","LT,2","LG,8","C,18","RG,11","RT,4","TE,6",,
10,"DE1,9","DT1,15","DT2,12","DE2,1","LB1,4","LB2,13","LB3,10","SAF,5",,,,
11,"QB,[?]","LT,12","LG,[?]","C,4","RG,[?]","RT,[?]",,,,,,
11,"DE1,13","DT1,[?]","DT2,7","DE2,15","LB1,5","LB2,4","LB3,13","CB1,10","CB2,8","CB3,14","SAF,2",
12,"QB,8","RB,2","WR1,5","WR2,15","LT,3","LG,17","C,2","RG,6","RT,10","TE,[?]",,
12,"DE1,9","DT1,8","DT2,[?]","DE2,15","LB1,4","LB2,13","CB,7","SAF,1",,,,
13,"QB,15","RB,6","WR1,1","WR2,11","WR3,2","LT,8","LG,12","C,21","RG,15","RT,20","TE,19",
