Video Name:,Slants0to10,,,,,,,,,,,
Video #,Positions & Player Track ID,,,,,,,,,,,
3,"QB,19","RB,10","WR1,0","WR2,5","WR3,1","LT,21","LG,20","C,11","RG,17","RT,2","TE,4",
3,"DE1,13","DT,6","DE2,8","OLB,3","LB1,15","LB2,12","CB1,18","CB2,11","CB3,9","SAF1,16","SAF2,7",
5,"QB,15","RB,12","WR1,0","WR2,2","LT,20","LG,16","C,13","RG,21","RT,15","TE1,17","TE2,3",
5,"DE1,7","DT,11","DE2,6","OLB1,4","OLB2,1","LB1,10","LB2,9","SAF,18","CB1,5","CB2,8","SAF,14",
7,"QB,17","RB,2","WR1,1","WR2,7","WR3,5","LT,[?]","LG,18","C,14","RG,19","RT,16","TE,8",
7,"DE1,12","DT,15","DE2,4","OLB1,0","OLB2,2","LB1,6","LB2,3","CB1,10","CB2,11","CB3,13","SAF,9",
9,"QB,11","RB,13","WR1,7","WR2,4","WR3,0","WR4,16","LT,5","LG,19","C,21","RG,20","RT,8",
9,"DE1,14","DT1,12","DT2,17","DE2,18","OLB,3","LB,1","CB1,15","CB2,6","CB3,9","CB4,2","SAF,10",
11,"QB,20","RB,5","WR1,1","WR2,3","WR3,16","WR4,7","LT,11","LG,21","C,17","RG,14","RT,4",
11,"DE1,13","DT1,19","DT2,9","DE2,0","LB1,2","LB2,6","LB3,12","CB1,8","CB2,15","CB3,10","CB4,18",
13,"QB,15","RB,21","WR1,4","WR2,3","WR3,1","WR4,0","LT,20","LG,19","C,14","RG,18","RT,17",
13,"DE1,7","DT,11","DE2,2","LB1,10","LB2,8","CB1,13","CB2,16","CB3,12","CB4,5","SAF1,9","SAF2,6",
15,"QB,14","RB,17","WR1,6","WR2,7","WR3,12","LT,16","LG,18","C,19","RG,20","RT,21","TE,4",
15,"DE1,0","DT1,1","DT2,13","DE2,2","LB1,11","LB2,8","SAF,3","CB1,5","CB2,10","CB3,15","SAF,9",
17,"QB,16","RB,15","WR1,0","WR2,1","WR3,2","LT,3","LG,19","C,17","RG,20","RT,21","TE,18",
17,"DE1,12","DT1,10","DT2,7","DE2,8","LB1,14","LB2,6","CB1,4","CB2,11","CB3,9","SAF1,5","SAF2,13",
19,"QB,12","RB1,11","RB2,9","WR1,7","WR2,1","WR3,0","LT,18","LG,20","C,21","RG,19","RT,4",
19,"DE1,16","DT1,13","DT2,5","DE2,10","LB1,14","LB2,17","SAF,2","CB1,15","CB2,6","CB3,3","SAF,8",
21,"QB,17","RB,15","WR1,0","WR2,5","WR3,7","LT,10","LG,20","C,21","RG,18","RT,16","TE,6",
21,"DE1,8","DT,11","DE2,19","OLB1,1","OLB2,2","LB1,12","LB2,13","CB1,3","CB2,14","CB3,9","CB4,4",
23,"QB,15","RB,14","WR1,8","WR2,7","WR3,1","LT,18","LG,20","C,19","RG,21","RT,15","TE,0",
23,"DE1,5","DT1,9","DT2,17","DE2,6","LB1,10","LB2,3","CB1,13","CB2,11","CB3,2","CB4,4","SAF,12",
25,"QB,14","RB,19","WR1,2","WR2,3","WR3,1","WR4,0","LT,10","LG,12","C,18","RG,21","RT,4",
25,"DE1,17","DT1,15","DT2,11","DE2,7","LB1,8","LB2,20","CB1,9","CB2,13","CB3,5","CB4,6","SAF,16",
27,"QB,20","RB,18","WR1,6","WR2,10","WR3,0","LT,17","LG,21","C,19","RG,15","RT,13","TE,14",
27,"DE1,2","DT1,11","DT2,9","DE2,4","LB1,16","LB2,1","SAF,12","CB1,8","CB2,5","CB3,3","SAF,7",
29,"QB,12","WR1,9","WR2,0","WR3,4","WR4,2","LT,21","LG,17","C,18","RG,19","RT,5","TE,20",
29,"DE1,3","DT1,13","DT2,14","DE2,1","LB1,7","LB2,6","CB1,16","CB2,15","CB3,10","CB4,8","SAF,11",
31,"QB,16","RB,18","WR1,0","WR2,5","WR3,1","WR4,2","LT,11","LG,20","C,21","RG,15","RT,4",
31,"DE1,12","DT1,17","DT2,14","DE2,9","LB1,8","LB2,6","CB1,3","CB2,10","CB3,13","SAF1,7","SAF2,19",
33,"QB,17","RB,8","WR1,2","WR2,1","WR3,9","LT,20","LG,18","C,19","RG,21","RT,14","TE,5",
33,"DE1,0","DT1,7","DT2,16","DE2,12","LB1,4","LB2,6","CB1,15","CB2,13","CB3,3","SAF1,10","SAF2,11",
35,"QB,2","RB,8","WR1,5","WR2,0","WR3,19","LT,7","LG,3","C,16","RG,20","RT,12","TE,19",
35,"DE1,10","DT,17","DE2,18","OLB1,1","OLB2,13","LB1,6","LB2,3","CB1,14","CB2,15","CB3,11","SAF,4",
37,"QB,16","RB,14","WR1,0","WR2,1","WR3,3","LT,4","LG,21","C,20","RG,19","RT,6","TE,10",
37,"DE1,9","DT1,13","DT2,15","DE2,6","LB1,8","LB2,12","SAF,11","CB1,17","CB2,7","SAF1,18","SAF2,12",
39,"QB,17","RB,13","WR1,5","WR2,1","WR3,6","WR4,0","LT,19","LG,18","C,20","RG,16","RT,9",
39,"DE1,3","DT1,21","DT2,15","DE2,7","LB1,2","LB2,1","LB3,10","CB1,11","CB2,4","CB3,2","SAF1,12","SAF2,14"
41,"QB,7","RB,8","WR1,12","WR2,4","WR3,6","WR4,0","LT,21","LG,20","C,13","RG,17","RT,11",
41,"DE1,10","DT1,19","DT2,16","DE2,18","LB1,2","LB2,15","CB1,14","CB2,9","CB3,3","CB4,1","SAF,5",
43,"QB,18","RB,11","WR1,0","WR2,2","WR3,9","LT,8","LG,16","C,17","RG,20","RT,21","TE,19",
43,"DE1,5","DT1,18","DT2,3","DE2,7","LB1,10","LB2,4","CB1,1","CB2,6","CB3,14","CB4,12","SAF,13",
45,"QB,6","RB,7","WR1,4","WR2,2","WR3,3","LT,20","LG,16","C,17","RG,19","RT,21","TE,10",
45,"DE1,1","DT,18","DE2,13","OLB1,0","OLB2,15","LB1,11","LB2,12","CB1,14","CB2,5","SAF,9",,
47,"QB,8","RB,7","WR1,5","WR2,0","LT,22","LG,23","C,10","RG,16","RT,3","TE1,19","TE2,18",
47,"DE1,1","DT,11","DE2,12","OLB,13","LB1,17","LB2,6","CB1,12","CB2,9","CB3,4","SAF1,15","SAF2,14",
49,"QB,17","RB,7","WR1,2","WR2,3","LT,10","LG,5","C,20","RG,21","RT,19","TE1,18","TE2,6",
49,"DE1,0","DT1,8","DT2,16","DE2,15","LB1,4","LB2,12","CB1,13","CB2,11","CB3,1","SAF1,9","SAF2,14",
51,"QB,13","WR1,17","WR2,3","WR3,1","WR4,8","WR5,4","LT,2","LG,18","C,19","RG,21","RT,21",
51,"DE1,0","DT1,14","DT2,12","DE2,15","LB1,10","LB2,6","CB1,5","CB2,11","CB3,16","SAF1,7","SAF2,9",
53,"QB,15","RB,13","WR1,8","WR2,1","WR3,0","LT,14","LG,18","C,17","RG,20","RT,19","TE,10",
53,"DE1,7","DT1,16","DT2,21","DE2,11","LB1,9","LB2,12","SAF,6","CB1,3","CB2,6","CB3,2","SAF1,5","SAF2,4"
55,"QB,13","RB,11","WR1,1","WR2,0","WR3,2","WR4,7","LT,17","LG,20","C,16","RG,19","RT,18",
55,"DE1,21","DT1,10","DT2,3","DE2,5","LB1,9","LB2,15","CB1,12","CB2,8","CB3,17","SAF1,6","SAF2,4",
57,"QB,7","RB,4","WR1,1","WR2,10","WR3,2","WR4,8","LT,13","LG,2","C,11","RG,12","RT,[?]",
57,"DE1,7","DT1,[?]","DT2,[?]","DE2,[?]","LB1,9","LB2,6","CB1,0","CB2,[?]","CB3,3","SAF1,5","SAF2,2",
59,"QB,15","RB,11","WR1,4","WR2,1","WR3,0","WR4,19","LT,7","LG,16","C,20","RG,21","RT,13",
59,"DE1,3","DT1,8","DT2,18","DE2,6","LB1,17","LB2,12","CB1,10","CB2,5","CB3,9","CB4,2","SAF,14",
61,"QB,10","RB1,21","RB2,17","WR1,0","WR2,2","WR3,1","LT,16","LG,19","C,20","RG,18","RT,8",
61,"DE1,13","DT1,14","DT2,12","DE2,6","LB1,3","LB2,11","CB1,5","CB2,15","CB3,9","SAF1,4","SAF2,7",
63,"QB,9","RB,1","WR1,2","WR2,10","WR3,17","LT,20","LG,16","C,15","RG,21","RT,19","TE,13",
63,"DE1,6","DT,7","DE2,5","OLB1,0","OLB2,8","LB,3","CB1,4","CB2,11","CB3,18","CB4,14","SAF,12",
65,"QB,18","RB,10","WR1,7","WR2,5","WR3,3","WR4,16","LT,11","LG,19","C,21","RG,20","RT,9",
65,"DE1,1","DT1,4","DT2,2","DE2,0","LB1,12","LB2,14","CB1,15","CB2,13","CB3,8","CB4,6","SAF,17",
67,"QB,16","RB,15","WR1,6","WR2,8","WR3,0","LT,10","LG,18","C,20","RG,21","RT,3","TE,4",
67,"DE1,7","DT1,13","DT2,12","DE2,1","LB1,5","LB2,2","LB3,14","CB1,11","CB2,17","SAF1,19","SAF2,9",
69,"QB,15","WR1,3","WR2,1","WR3,9","WR4,5","WR5,11","LT,14","LG,17","C,21","RG,20","RT,19",
69,"DE1,2","DT1,6","DT2,7","DE2,4","LB1,10","LB2,0","CB1,16","CB2,8","CB3,13","SAF1,12","SAF2,18",
71,"QB,19","RB,13","WR1,14","WR2,8","WR3,4","LT,12","LG,21","C,20","RG,17","RT,18","TE,9",
71,"DE1,5","DT1,16","DT2,10","DE2,11","LB1,1","LB2,2","CB1,3","CB2,15","CB3,16","CB4,7","SAF,0",
73,"QB,14","RB,16","WR1,5","WR2,2","WR3,0","WR4,4","LT,18","LG,21","C,2","RG,15","RT,13",
73,"DE1,20","DT,19","DE2,6","LB1,1","LB2,3","CB1,10","CB2,8","CB3,11","SAF1,7","SAF2,9","SAF3,12",
75,"QB,20","RB,11","WR1,3","WR2,1","WR3,12","LT,9","LG,7","C,15","RG,21","RT,19","TE,13",
75,"DE1,5","DT,12","DE2,17","OLB1,6","OLB2,8","LB1,4","LB2,16","CB1,18","CB2,10","CB3,0","SAF,14",
77,"QB,10","RB,2","WR1,12","WR2,3","WR3,1","WR4,0","LT,11","LG,16","C,20","RG,21","RT,8",
