video_name,frame,actor_track_id,xml_track_id,position,team_side,action,xtl,ytl,xbr,ybr,w,h,source
BootPass_98,0,0,0,Position_Unknown,Team_Unknown,Action_PreSnap,1363.52,603.92,1533.06,849.11,169.53999999999996,245.19000000000005,xml_geometry_csv_action
BootPass_98,0,1,1,Position_Unknown,Team_Unknown,Action_PreSnap,834.96,630.77,1005.65,865.34,170.68999999999994,234.57000000000005,xml_geometry_csv_action
BootPass_98,0,10,10,Position_Unknown,Team_Unknown,Action_PreSnap,1049.53,561.72,1173.14,750.74,123.61000000000013,189.01999999999998,xml_geometry_csv_action
BootPass_98,0,11,11,Position_Unknown,Team_Unknown,Action_PreSnap,1473.02,562.38,1590.98,745.81,117.96000000000004,183.42999999999995,xml_geometry_csv_action
BootPass_98,0,12,12,Position_Unknown,Team_Unknown,Action_PreSnap,1145.44,498.89,1270.7,653.23,125.25999999999999,154.34000000000003,xml_geometry_csv_action
BootPass_98,0,13,13,Position_Unknown,Team_Unknown,Action_PreSnap,966.98,275.37,1055.4,508.78,88.42000000000007,233.40999999999997,xml_geometry_csv_action
BootPass_98,0,14,14,Position_Unknown,Team_Unknown,Action_PreSnap,960.22,515.97,1086.93,681.41,126.71000000000004,165.43999999999994,xml_geometry_csv_action
BootPass_98,0,2,2,Position_Unknown,Team_Unknown,Action_PreSnap,711.25,266.87,834.03,504.94,122.77999999999997,238.07,xml_geometry_csv_action
BootPass_98,0,3,3,Position_Unknown,Team_Unknown,Action_PreSnap,384.28,558.95,514.06,751.51,129.77999999999997,192.55999999999995,xml_geometry_csv_action
BootPass_98,0,4,4,Position_Unknown,Team_Unknown,Action_PreSnap,1439.5,392.32,1570.7,592.04,131.20000000000005,199.71999999999997,xml_geometry_csv_action
BootPass_98,0,5,5,Position_Unknown,Team_Unknown,Action_PreSnap,692.84,565.22,812.61,756.61,119.76999999999998,191.39,xml_geometry_csv_action
BootPass_98,0,6,6,Position_Unknown,Team_Unknown,Action_PreSnap,1318.21,449.34,1439.32,643.4,121.1099999999999,194.06,xml_geometry_csv_action
BootPass_98,0,7,7,Position_Unknown,Team_Unknown,Action_PreSnap,575.54,464.33,698.61,643.42,123.07000000000005,179.08999999999997,xml_geometry_csv_action
